search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
Lancaster University,university,drcalumcarson.bsky.social,Dr Calum Carson,"Senior Research Associate at the Division of Health Research, Lancaster University. Research interests include Decent Work/Future of Work/inclusive Remote and Hybrid Working models. Photographer. Forever looking for a dog to pet.",0,0,0,2024-10-20
Lancaster University,university,janmcarthur.bsky.social,Jan McArthur,"Head of Department and Professor in Higher  Education and Social Justice, Department of Educational Research, Lancaster University, UK.  Passionate about education and social justice - plus cats, chickens and gardens.  ",0,0,0,2024-10-20
Lancaster University,university,lukeharding.bsky.social,Luke Harding,Professor of Applied Linguistics at Lancaster University,0,0,0,2024-10-20
Lancaster University,university,martashocket.bsky.social,Marta Shocket,"Lecturer @ Lancaster University LEC #NewPI | ecology & evolution of infectious disease, climate (change), stats/models, insects, Daphnia | they/she/he | MartaShocket@ecoevo.social 🐘",0,0,0,2024-10-20
Lancaster University,university,katyjordan.bsky.social,Katy Jordan ,"Lecturer in Technology-Enhanced Learning at the Department of Educational Research, Lancaster University | Digital scholarship | EdTech & equity | Social network analysis | MOOCs | Slightly obsessed with plants 🌱",0,0,0,2024-10-20
Lancaster University,university,thiagobacouto.bsky.social,Thiago B A Couto,"Aquatic ecology | Biodiversity conservation | Fish & Fisheries | The Amazon. Research Associate at Lancaster University. Opinions and writing mistakes are my own.
https://thiagocoutoblog.wordpress.com/",0,0,0,2024-10-20
Lancaster University,university,amaranwosu.bsky.social,Amara Nwosu,"Senior Clinical Lecturer & physician in Palliative Care at Lancaster University, Marie Curie Hospice Liverpool and Liverpool University Hospitals NHS Foundation Trust. Academic interest in technology & AI. Likes Liverpool FC, Chromebooks and running ",0,0,0,2024-10-20
Lancaster University,university,lancastercognition.bsky.social,Cognitive Psychology at Lancaster University,We are the Cognitive Psychology Group at Lancaster University. Please follow us to keep up with our latest news!,0,0,0,2024-10-20
Lancaster University,university,clairemcgann.bsky.social,Claire McGann,"Project Manager @ Open Book Futures, based @ Lancaster University.
Researcher of 17th-C women's writing, book history, & DH. Copy editor & indexer of academic publications. An enthusiastic (though often unsuccessful!) home cook. ",0,0,0,2024-10-20
Lancaster University,university,lisabe.bsky.social,Lisa Boström-Einarsson,"Coral reef ecologist - behaviour 🥊🐠, restoration 🚜 and conservation of coral reefs 👩🏼‍🔬

Lancaster Environment Centre, Lancaster University 🇬🇧",0,0,0,2024-10-20
Lancaster University,university,markh22.bsky.social,Mark Hamilton,"PhD student at Lancaster University, UK. From Lockerbie, Scotland.
Coral reefs, fisheries, habitat degradation, climate change.",0,0,0,2024-10-20
Lancaster University,university,jennahigham.bsky.social,Jenna Higham,"PhD candidate at Lancaster University, researching populism, power, and governmentality.",0,0,0,2024-10-20
Lancaster University,university,benbgdalton.bsky.social,Benjamin Dalton,Lecturer in French Studies in the Department of Languages and Cultures Lancaster University. Queer Medical Humanities and Philosophies of the Hospital!,0,0,0,2024-10-20
Lancaster University,university,drvso.bsky.social,Dr Verena Görtz,"Senior Lecturer in Soft Materials Chemistry at Lancaster University. She/her. Librarian wife, cat called Teega, running, hiking, campervan, some DIY, sometimes wears checked shirts. NOT in a book club! 🙄",0,0,0,2024-10-20
Lancaster University,university,dohertylawteach.bsky.social,Michael Doherty,"Professor of Law, Associate Head, Lancaster University Law School. Legal Design enthusiast. Author 'Public Law' 3rd edn 2023.",0,0,0,2024-10-20
Lancaster University,university,thepelicanlab.bsky.social,Hannah J Stewart,"UKRI Future Leaders Fellow • PI of The Paediatric Listening, Cognition and Neuroscience Lab • Lecturer in Developmental Psychology, Lancaster University • she/her • 🦻🧠

http://wp.lancs.ac.uk/pelican/
",0,0,0,2024-10-20
